dataId,pointId,timestamp,temperature,humidity,altitude,latitude,longitude,cluster,wildfire_risk
262,52.52_13.41,2024-03-13T21:00:00.000000,8.658501,73.61628,38.0,52.52,13.41,2,Low
263,52.52_13.41,2024-03-13T22:00:00.000000,8.658501,75.178246,38.0,52.52,13.41,2,Low
264,52.52_13.41,2024-03-13T23:00:00.000000,8.2585,80.82354,38.0,52.52,13.41,2,Low
265,52.52_13.41,2024-03-14T00:00:00.000000,7.6584997,88.68217,38.0,52.52,13.41,2,Low
266,52.52_13.41,2024-03-14T01:00:00.000000,7.9585,90.87145,38.0,52.52,13.41,2,Low
267,52.52_13.41,2024-03-14T02:00:00.000000,8.3085,90.89574,38.0,52.52,13.41,2,Low
268,52.52_13.41,2024-03-14T03:00:00.000000,8.6085005,91.54022,38.0,52.52,13.41,2,Low
269,52.52_13.41,2024-03-14T04:00:00.000000,8.7585,93.12413,38.0,52.52,13.41,2,Low
270,52.52_13.41,2024-03-14T05:00:00.000000,8.5085,95.68425,38.0,52.52,13.41,2,Low
271,52.52_13.41,2024-03-14T06:00:00.000000,8.5085,96.01029,38.0,52.52,13.41,2,Low
272,52.52_13.41,2024-03-14T07:00:00.000000,9.3085,94.105156,38.0,52.52,13.41,2,Low
273,52.52_13.41,2024-03-14T08:00:00.000000,10.8085,88.34846,38.0,52.52,13.41,2,Low
274,52.52_13.41,2024-03-14T09:00:00.000000,12.3585005,80.83082,38.0,52.52,13.41,2,Low
275,52.52_13.41,2024-03-14T10:00:00.000000,13.7085,68.23556,38.0,52.52,13.41,1,High
276,52.52_13.41,2024-03-14T11:00:00.000000,13.7085,67.77299,38.0,52.52,13.41,1,High
277,52.52_13.41,2024-03-14T12:00:00.000000,14.2085,66.508835,38.0,52.52,13.41,1,High
278,52.52_13.41,2024-03-14T13:00:00.000000,14.1085005,63.823402,38.0,52.52,13.41,1,High
279,52.52_13.41,2024-03-14T14:00:00.000000,14.2085,64.06424,38.0,52.52,13.41,1,High
280,52.52_13.41,2024-03-14T15:00:00.000000,14.3585005,63.879818,38.0,52.52,13.41,1,High
281,52.52_13.41,2024-03-14T16:00:00.000000,13.8085,69.89627,38.0,52.52,13.41,1,High
282,52.52_13.41,2024-03-14T17:00:00.000000,11.408501,79.61269,38.0,52.52,13.41,2,Low
283,52.52_13.41,2024-03-14T18:00:00.000000,10.658501,83.1081,38.0,52.52,13.41,2,Low
284,52.52_13.41,2024-03-14T19:00:00.000000,10.908501,83.70462,38.0,52.52,13.41,2,Low
285,52.52_13.41,2024-03-14T20:00:00.000000,10.0585,89.18594,38.0,52.52,13.41,2,Low
286,52.52_13.41,2024-03-14T21:00:00.000000,8.9585,92.1887,38.0,52.52,13.41,2,Low
287,52.52_13.41,2024-03-14T22:00:00.000000,8.158501,94.052574,38.0,52.52,13.41,2,Low
288,52.52_13.41,2024-03-14T23:00:00.000000,7.9585,94.36589,38.0,52.52,13.41,2,Low
289,52.52_13.41,2024-03-15T00:00:00.000000,7.8585,94.03877,38.0,52.52,13.41,2,Low
290,52.52_13.41,2024-03-15T01:00:00.000000,7.9084997,93.71942,38.0,52.52,13.41,2,Low
291,52.52_13.41,2024-03-15T02:00:00.000000,7.9084997,92.760284,38.0,52.52,13.41,2,Low
292,52.52_13.41,2024-03-15T03:00:00.000000,7.7584996,91.80041,38.0,52.52,13.41,2,Low
293,52.52_13.41,2024-03-15T04:00:00.000000,7.4084997,92.09542,38.0,52.52,13.41,2,Low
294,52.52_13.41,2024-03-15T05:00:00.000000,7.2085,92.08326,38.0,52.52,13.41,2,Low
295,52.52_13.41,2024-03-15T06:00:00.000000,7.3085,91.455795,38.0,52.52,13.41,2,Low
296,52.52_13.41,2024-03-15T07:00:00.000000,8.7585,88.47177,38.0,52.52,13.41,2,Low
297,52.52_13.41,2024-03-15T08:00:00.000000,10.658501,83.1081,38.0,52.52,13.41,2,Low
298,52.52_13.41,2024-03-15T09:00:00.000000,12.658501,77.93122,38.0,52.52,13.41,2,Low
299,52.52_13.41,2024-03-15T10:00:00.000000,14.0585,73.820526,38.0,52.52,13.41,1,High
300,52.52_13.41,2024-03-15T11:00:00.000000,15.6085005,69.54738,38.0,52.52,13.41,1,High
301,52.52_13.41,2024-03-15T12:00:00.000000,16.8085,65.511604,38.0,52.52,13.41,1,High
302,52.52_13.41,2024-03-15T13:00:00.000000,17.2085,62.18744,38.0,52.52,13.41,1,High
303,52.52_13.41,2024-03-15T14:00:00.000000,17.1085,57.924313,38.0,52.52,13.41,1,High
304,52.52_13.41,2024-03-15T15:00:00.000000,16.0585,65.789116,38.0,52.52,13.41,1,High
305,52.52_13.41,2024-03-15T16:00:00.000000,15.1085005,71.81444,38.0,52.52,13.41,1,High
306,52.52_13.41,2024-03-15T17:00:00.000000,12.408501,83.59935,38.0,52.52,13.41,2,Low
307,52.52_13.41,2024-03-15T18:00:00.000000,11.408501,86.05427,38.0,52.52,13.41,2,Low
308,52.52_13.41,2024-03-15T19:00:00.000000,11.3585005,86.049164,38.0,52.52,13.41,2,Low
309,52.52_13.41,2024-03-15T20:00:00.000000,11.2085,86.32444,38.0,52.52,13.41,2,Low
310,52.52_13.41,2024-03-15T21:00:00.000000,10.408501,89.819,38.0,52.52,13.41,2,Low
311,52.52_13.41,2024-03-15T22:00:00.000000,10.4585,89.82282,38.0,52.52,13.41,2,Low
312,52.52_13.41,2024-03-15T23:00:00.000000,9.8585005,91.31072,38.0,52.52,13.41,2,Low
313,52.52_13.41,2024-03-16T00:00:00.000000,9.5585,91.91229,38.0,52.52,13.41,2,Low
314,52.52_13.41,2024-03-16T01:00:00.000000,9.5585,90.98169,38.0,52.52,13.41,2,Low
315,52.52_13.41,2024-03-16T02:00:00.000000,9.2085,91.89072,38.0,52.52,13.41,2,Low
316,52.52_13.41,2024-03-16T03:00:00.000000,8.8085,92.810135,38.0,52.52,13.41,2,Low
317,52.52_13.41,2024-03-16T04:00:00.000000,8.8085,92.179726,38.0,52.52,13.41,2,Low
318,52.52_13.41,2024-03-16T05:00:00.000000,8.6085005,92.16777,38.0,52.52,13.41,2,Low
319,52.52_13.41,2024-03-16T06:00:00.000000,8.6085005,91.85352,38.0,52.52,13.41,2,Low
320,52.52_13.41,2024-03-16T07:00:00.000000,9.8585005,88.26581,38.0,52.52,13.41,2,Low
321,52.52_13.41,2024-03-16T08:00:00.000000,11.4585,81.80974,38.0,52.52,13.41,2,Low
322,52.52_13.41,2024-03-16T09:00:00.000000,12.3585005,77.098495,38.0,52.52,13.41,2,Low
323,52.52_13.41,2024-03-16T10:00:00.000000,12.3085,73.26013,38.0,52.52,13.41,1,High
324,52.52_13.41,2024-03-16T11:00:00.000000,12.2085,76.5537,38.0,52.52,13.41,2,Low
325,52.52_13.41,2024-03-16T12:00:00.000000,11.3085,79.86945,38.0,52.52,13.41,2,Low
326,52.52_13.41,2024-03-16T13:00:00.000000,9.8585005,87.07317,38.0,52.52,13.41,2,Low
327,52.52_13.41,2024-03-16T14:00:00.000000,9.5085,77.17376,38.0,52.52,13.41,2,Low
328,52.52_13.41,2024-03-16T15:00:00.000000,9.158501,69.203514,38.0,52.52,13.41,2,Low
329,52.52_13.41,2024-03-16T16:00:00.000000,9.3585005,63.62512,38.0,52.52,13.41,1,High
330,52.52_13.41,2024-03-16T17:00:00.000000,8.2585,60.702003,38.0,52.52,13.41,1,High
331,52.52_13.41,2024-03-16T18:00:00.000000,7.4084997,58.33927,38.0,52.52,13.41,1,High
332,52.52_13.41,2024-03-16T19:00:00.000000,6.8585,57.775272,38.0,52.52,13.41,1,High
333,52.52_13.41,2024-03-16T20:00:00.000000,6.2085,60.85932,38.0,52.52,13.41,1,High
334,52.52_13.41,2024-03-16T21:00:00.000000,5.6085,61.83384,38.0,52.52,13.41,2,Low
335,52.52_13.41,2024-03-16T22:00:00.000000,4.9585,63.051056,38.0,52.52,13.41,2,Low
336,52.52_13.41,2024-03-16T23:00:00.000000,4.3085,65.978905,38.0,52.52,13.41,2,Low
337,52.52_13.41,2024-03-17T00:00:00.000000,3.8085,71.14364,38.0,52.52,13.41,2,Low
338,52.52_13.41,2024-03-17T01:00:00.000000,3.3585,83.07714,38.0,52.52,13.41,2,Low
339,52.52_13.41,2024-03-17T02:00:00.000000,3.3085,84.58018,38.0,52.52,13.41,2,Low
340,52.52_13.41,2024-03-17T03:00:00.000000,3.5085,83.696014,38.0,52.52,13.41,2,Low
341,52.52_13.41,2024-03-17T04:00:00.000000,4.2085,78.823204,38.0,52.52,13.41,2,Low
342,52.52_13.41,2024-03-17T05:00:00.000000,4.5084996,73.913795,38.0,52.52,13.41,2,Low
343,52.52_13.41,2024-03-17T06:00:00.000000,4.2584996,72.80379,38.0,52.52,13.41,2,Low
344,52.52_13.41,2024-03-17T07:00:00.000000,4.9084997,69.06811,38.0,52.52,13.41,2,Low
345,52.52_13.41,2024-03-17T08:00:00.000000,5.7584996,63.010292,38.0,52.52,13.41,2,Low
346,52.52_13.41,2024-03-17T09:00:00.000000,6.4084997,60.026478,38.0,52.52,13.41,1,High
347,52.52_13.41,2024-03-17T10:00:00.000000,7.0585,56.57374,38.0,52.52,13.41,1,High
348,52.52_13.41,2024-03-17T11:00:00.000000,7.5084996,54.659676,38.0,52.52,13.41,1,High
349,52.52_13.41,2024-03-17T12:00:00.000000,8.0085,53.023327,38.0,52.52,13.41,1,High
350,52.52_13.41,2024-03-17T13:00:00.000000,8.158501,53.844273,38.0,52.52,13.41,1,High
351,52.52_13.41,2024-03-17T14:00:00.000000,8.158501,53.452995,38.0,52.52,13.41,1,High
352,52.52_13.41,2024-03-17T15:00:00.000000,8.2585,52.51326,38.0,52.52,13.41,1,High
353,52.52_13.41,2024-03-17T16:00:00.000000,7.5585,56.088154,38.0,52.52,13.41,1,High
354,52.52_13.41,2024-03-17T17:00:00.000000,5.2085,66.42168,38.0,52.52,13.41,2,Low
355,52.52_13.41,2024-03-17T18:00:00.000000,3.5085,71.6066,38.0,52.52,13.41,2,Low
356,52.52_13.41,2024-03-17T19:00:00.000000,2.4585001,76.287506,38.0,52.52,13.41,2,Low
357,52.52_13.41,2024-03-17T20:00:00.000000,1.7585001,79.31299,38.0,52.52,13.41,2,Low
358,52.52_13.41,2024-03-17T21:00:00.000000,1.2085,80.9992,38.0,52.52,13.41,2,Low
359,52.52_13.41,2024-03-17T22:00:00.000000,0.4585,82.0984,38.0,52.52,13.41,2,Low
360,52.52_13.41,2024-03-17T23:00:00.000000,-0.4415,84.4506,38.0,52.52,13.41,2,Low
